id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,round_mode_detail,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2040054,Lithuania,Cyprus,LTU,CYP,0.0,1.0,,,0.0,1.0,Cyprus,WIN_REGULAR,2025,2024-09-06,2024-09-06T16:00:00Z,3,Group C2,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,4905.0,250000161,LTU,6523.0,54.5684917,23.3632056,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 43}, 'international_name': 'Ioannis Pittas', 'club_shirt_name': 'PITTAS', 'country_code': 'CYP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Jean-Pierre Cassagnes', 'role': 'UEFA_DELEGATE', 'name_short': 'Cassagnes', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Igor Pajač', 'role': 'REFEREE', 'name_short': 'Pajač', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Dario Bel', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Bel', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Ivan Mihalj', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mihalj', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Mario Zebec', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Zebec', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Fran Jović', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Jović', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Vedran Ðurak', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ðurak', 'gender': 'MALE', 'counrty_code': 'CRO', 'counrty': 'Croatia'}, {'name': 'Alain Hamer', 'role': 'REFEREE_OBSERVER', 'name_short': 'Hamer', 'gender': 'MALE', 'counrty_code': 'LUX', 'counrty': 'Luxembourg'}]",Marijampole,Futbolo stadionas Marijampolėje,Stadium of Marijampole,Futbolo stadionas Marijampolėje,Futbolo stadionas Marijampolėje,Futbolo stadionas Marijampolėje
2040052,Wales,Türki̇ye,WAL,TUR,0.0,0.0,,,0.0,0.0,,DRAW,2025,2024-09-06,2024-09-06T18:45:00Z,1,Group B4,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,28625.0,250001108,WAL,33322.0,51.474537,-3.200818,105.0,68.0,,,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 34}, 'international_name': 'Barış Alper Yılmaz', 'club_shirt_name': 'BARIŞ', 'country_code': 'TUR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9'}]","[{'name': 'Morten Jensen', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Jensen', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Carlos del Cerro Grande', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'del Cerro Grande', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Tammo Beishuizen', 'role': 'UEFA_DELEGATE', 'name_short': 'Beishuizen', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Mohammad Usman Aslam', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Aslam', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Sigurd Kringstad', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kringstad', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Alberto Undiano Mallenco', 'role': 'REFEREE_OBSERVER', 'name_short': 'Undiano Mallenco', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Rohit Saggi', 'role': 'REFEREE', 'name_short': 'Saggi', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Anders Olav Dale', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Dale', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}]",Cardiff,Cardiff City Stadium,Cardiff City Stadium,Cardiff City Stadium,Cardiff City Stadium,Cardiff City Stadium
2040053,Kosovo,Romania,KOS,ROU,0.0,3.0,,,0.0,3.0,Romania,WIN_REGULAR,2025,2024-09-06,2024-09-06T18:45:00Z,2,Group C2,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,12872.0,250003320,KOS,12629.0,42.66311,21.157107,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 40, 'second': 50}, 'international_name': 'Dennis Man', 'club_shirt_name': 'Man', 'country_code': 'ROU', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 41}, 'international_name': 'Răzvan Marin', 'club_shirt_name': 'Marin', 'country_code': 'ROU', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 82, 'second': 21}, 'international_name': 'Denis Drăguş', 'club_shirt_name': 'Drăguş', 'country_code': 'ROU', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 55}, 'international_name': 'Mërgim Vojvoda', 'club_shirt_name': 'VOJVODA', 'country_code': 'KOS', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15'}]","[{'name': 'Akif Amirali', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Amirali', 'gender': 'MALE', 'counrty_code': 'AZE', 'counrty': 'Azerbaijan'}, {'name': 'Zeynal Zeynalov', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Zeynalov', 'gender': 'MALE', 'counrty_code': 'AZE', 'counrty': 'Azerbaijan'}, {'name': 'Ingilab Mammadov', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mammadov', 'gender': 'MALE', 'counrty_code': 'AZE', 'counrty': 'Azerbaijan'}, {'name': 'Luca Pairetto', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Pairetto', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Matteo Gariglio', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Gariglio', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Andrey Medintsev', 'role': 'UEFA_DELEGATE', 'name_short': 'Medintsev', 'gender': 'MALE', 'counrty_code': 'BUL', 'counrty': 'Bulgaria'}, {'name': 'Aliyar Aghayev', 'role': 'REFEREE', 'name_short': 'Aghayev', 'gender': 'MALE', 'counrty_code': 'AZE', 'counrty': 'Azerbaijan'}, {'name': 'Michael Argyrou', 'role': 'REFEREE_OBSERVER', 'name_short': 'Argyrou', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}]",Pristina,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri,Stadiumi Fadil Vokrri
2040055,Slovenia,Austria,SVN,AUT,1.0,1.0,,,1.0,1.0,,DRAW,2025,2024-09-06,2024-09-06T18:45:00Z,2,Group B3,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,14834.0,250001140,SVN,15796.0,46.080641,14.52444,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 16, 'second': 21}, 'international_name': 'Benjamin Šeško', 'club_shirt_name': 'Šeško', 'country_code': 'SVN', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'PENALTY'}, {'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 57}, 'international_name': 'Konrad Laimer', 'club_shirt_name': 'Laimer', 'country_code': 'AUT', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Boško Jovanetić', 'role': 'REFEREE_OBSERVER', 'name_short': 'Jovanetić', 'gender': 'MALE', 'counrty_code': 'SRB', 'counrty': 'Serbia'}, {'name': 'Adrian Costreie', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Costreie', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Aldi Topçiu', 'role': 'UEFA_DELEGATE', 'name_short': 'Topçiu', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}, {'name': 'Mircea Mihail Grigoriu', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Grigoriu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Marcel Birsan', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Birsan', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Cătălin Popa', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Popa', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Radu Ghinguleac', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Ghinguleac', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Radu Petrescu', 'role': 'REFEREE', 'name_short': 'Petrescu', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}]",Ljubljana,Stadion Stožice,Stadion Stožice,Stadion Stožice,Stadion Stožice,Stadion Stožice
2040056,Iceland,Montenegro,ISL,MNE,2.0,0.0,,,2.0,0.0,Iceland,WIN_REGULAR,2025,2024-09-06,2024-09-06T18:45:00Z,0,Group B4,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,4683.0,62411,ISL,9767.0,64.1435667,-21.8790389,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 39, 'second': 41}, 'international_name': 'Orri Óskarsson', 'club_shirt_name': 'Óskarsson', 'country_code': 'ISL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 58, 'second': 57}, 'international_name': 'Jón Dagur Thorsteinsson', 'club_shirt_name': 'Þorsteinsson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Willy Delajod', 'role': 'REFEREE', 'name_short': 'Delajod', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Pawel Gil', 'role': 'REFEREE_OBSERVER', 'name_short': 'Gil', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Romain Lissorgue', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Lissorgue', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Benoît Millot', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Millot', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Lennart Vestervall', 'role': 'UEFA_DELEGATE', 'name_short': 'Vestervall', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Erwan Finjean', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Finjean', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Philippe Jeanne', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Jeanne', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Marc Bollengier', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Bollengier', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}]",Reykjavik,Laugardalsvöllur,Laugardalsvöllur,Laugardalsvöllur,Laugardalsvöllur,Laugardalsvöllur
2040057,Belgium,Israel,BEL,ISR,3.0,1.0,,,3.0,1.0,Belgium,WIN_REGULAR,2025,2024-09-06,2024-09-06T18:45:00Z,2,Group A2,MD1,38.0,EXCELLENT,26.0,PARTLY_CLOUDY_NIGHT,14.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,250001811,HUN,20453.0,47.549444,21.638889,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 21, 'second': 11}, 'international_name': 'Kevin De Bruyne', 'club_shirt_name': 'De Bruyne', 'country_code': 'BEL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 36, 'second': 54}, 'international_name': 'Timothy Castagne', 'club_shirt_name': 'Castagne', 'country_code': 'BEL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '21', 'goal_type': 'OWN'}, {'phase': 'SECOND_HALF', 'time': {'minute': 48, 'second': 44}, 'international_name': 'Youri Tielemans', 'club_shirt_name': 'Tielemans', 'country_code': 'BEL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 45}, 'international_name': 'Kevin De Bruyne', 'club_shirt_name': 'De Bruyne', 'country_code': 'BEL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'PENALTY'}]","[{'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 50}, 'international_name': 'Loïs Openda', 'club_shirt_name': 'Openda', 'country_code': 'BEL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}]",,,"[{'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Betts', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Michael Oliver', 'role': 'REFEREE', 'name_short': 'Oliver', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Tony Harrington', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Harrington', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Dan Cook', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Cook', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Sian Massey', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Massey', 'gender': 'FEMALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Konrad Plautz', 'role': 'REFEREE_OBSERVER', 'name_short': 'Plautz', 'gender': 'MALE', 'counrty_code': 'AUT', 'counrty': 'Austria'}, {'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Gillett', 'gender': 'MALE', 'counrty_code': 'AUS', 'counrty': 'Australia'}, {'name': 'Emil Ubias', 'role': 'UEFA_DELEGATE', 'name_short': 'Ubias', 'gender': 'MALE', 'counrty_code': 'CZE', 'counrty': 'Czechia'}]",Debrecen,Nagyerdei Stadion,Debrecen Stadion,Nagyerdei Stadion,Nagyerdei Stadion,Nagyerdei Stadion
2040058,France,Italy,FRA,ITA,1.0,3.0,,,1.0,3.0,Italy,WIN_REGULAR,2025,2024-09-06,2024-09-06T18:45:00Z,2,Group A2,MD1,62.0,EXCELLENT,22.0,PARTLY_CLOUDY_NIGHT,8.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,44956.0,57779,FRA,47511.0,48.8414333,2.2530333,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 1, 'second': 15}, 'international_name': 'Bradley Barcola', 'club_shirt_name': 'BARCOLA', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 59}, 'international_name': 'Federico Dimarco', 'club_shirt_name': 'Dimarco', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 8}, 'international_name': 'Davide Frattesi', 'club_shirt_name': 'Frattesi', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 74, 'second': 9}, 'international_name': 'Giacomo Raspadori', 'club_shirt_name': 'Raspadori', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Stéphane De Almeida', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'De Almeida', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Sandro Schärer', 'role': 'REFEREE', 'name_short': 'Schärer', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Fedayi San', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'San', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Johannes von Mandach', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'von Mandach', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Lionel Tschudi', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Tschudi', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Lucilio Batista', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batista', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Jonas Erni', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Erni', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Bert Andersson', 'role': 'UEFA_DELEGATE', 'name_short': 'Andersson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}]",Paris,Parc des Princes,Parc des Princes,Parc des Princes,Parc des Princes,Parc des Princes
2040059,Faroe Islands,North Macedonia,FRO,MKD,1.0,1.0,,,1.0,1.0,,DRAW,2025,2024-09-07,2024-09-07T13:00:00Z,1,Group C4,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,2057.0,74169,FRO,5098.0,62.0191722,-6.7780611,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 9, 'second': 41}, 'international_name': 'Viljormur Davidsen', 'club_shirt_name': 'Davidsen', 'country_code': 'FRO', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 49, 'second': 26}, 'international_name': 'Enis Bardhi', 'club_shirt_name': 'BARDHİ', 'country_code': 'MKD', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Mangirdas Mirauskas', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mirauskas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Aleksandras Stepanovas', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Stepanovas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Vilius Paulauskas', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Paulauskas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Manfredas Lukjančukas', 'role': 'REFEREE', 'name_short': 'Lukjančukas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Thomas Einwaller', 'role': 'REFEREE_OBSERVER', 'name_short': 'Einwaller', 'gender': 'MALE', 'counrty_code': 'AUT', 'counrty': 'Austria'}, {'name': 'Ian Atkins', 'role': 'UEFA_DELEGATE', 'name_short': 'Atkins', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Donatas Šimenas', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Šimenas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Benjamin Brand', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Brand', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Tórshavn,Tórsvøllur,Tórsvøllur,Tórsvøllur,Tórsvøllur,Tórsvøllur
2040060,Moldova,Malta,MDA,MLT,2.0,0.0,,,2.0,0.0,Moldova,WIN_REGULAR,2025,2024-09-07,2024-09-07T16:00:00Z,3,Group D2,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,6142.0,88142,MDA,10104.0,46.9803278,28.8680861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 32, 'second': 18}, 'international_name': 'Mihail Caimacov', 'club_shirt_name': 'CAIMACOV', 'country_code': 'MDA', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'injuryMinute': 4, 'minute': 45, 'second': 32}, 'international_name': 'Ion Nicolaescu', 'club_shirt_name': 'Nicolaescu', 'country_code': 'MDA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Dmytro Zaporozhenko', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Zaporozhenko', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Mykola Balakin', 'role': 'REFEREE', 'name_short': 'Balakin', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Andi Zere', 'role': 'UEFA_DELEGATE', 'name_short': 'Zere', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}, {'name': 'Nerijus Dunauskas', 'role': 'REFEREE_OBSERVER', 'name_short': 'Dunauskas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Denys Shurman', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Shurman', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Oleksandr Berkut', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Berkut', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Vitaliy Romanov', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Romanov', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Viktor Kopiievskyi', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Kopiievskyi', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}]",Chisinau,Stadionul Zimbru,Stadionul Zimbru,Stadionul Zimbru,Stadionul Zimbru,Stadionul Zimbru
2040061,Republic of Ireland,England,IRL,ENG,0.0,2.0,,,0.0,2.0,England,WIN_REGULAR,2025,2024-09-07,2024-09-07T16:00:00Z,1,Group B2,MD1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,55359.0,250001051,IRL,51700.0,53.335691,-6.228819,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 54}, 'international_name': 'Declan Rice', 'club_shirt_name': 'Rice', 'country_code': 'ENG', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '4', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 26, 'second': 36}, 'international_name': 'Jack Grealish', 'club_shirt_name': 'Grealish', 'country_code': 'ENG', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Iñigo Prieto', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Prieto', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'José Naranjo', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Naranjo', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'João Morais', 'role': 'UEFA_DELEGATE', 'name_short': 'Morais', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Juan Luis Pulido Santana', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Pulido Santana', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Juan Martínez Munuera', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Martínez Munuera', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Raúl Cabañero', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Cabañero', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'José María Sánchez', 'role': 'REFEREE', 'name_short': 'Sánchez', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Terje Hauge', 'role': 'REFEREE_OBSERVER', 'name_short': 'Hauge', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}]",Dublin,Aviva Stadium,Dublin Arena,Aviva Stadium,Dublin Arena,Aviva Stadium
